VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5514.0,1.0,PC_6,13215.0,15:27,15:54,ÖS_J,7880.0,0.27,0.0,60.0682068,,8.581,17.1669998,52.8856621,67,533.0
13311,PARX,5:15,18:59,PARX,11.59,160.541,PARX,Regular,5513.0,2.0,HED_D,3127.0,15:39,16:07,PC_5,13215.0,0.28,0.0,97.2415314,,9.931,19.8619995,88.9314194,68,435.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5513.0,2.0,HED_D,3127.0,15:49,16:17,PC_5,13215.0,0.28,0.1,67.6168137,,9.931,19.8619995,59.3067055,69,437.0
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5517.0,2.0,PC_3,13215.0,15:57,16:13,13329,,0.16,0.02,81.5088577,,4.783,9.5710001,77.5044174,70,730.0
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5514.0,2.0,ÖS_H,7880.0,16:04,16:27,PC_6,13215.0,0.23,0.0,71.4841995,,8.205,16.4099998,64.6183777,71,536.0
13311,PARX,5:15,18:59,PARX,11.59,160.541,PARX,Regular,5510.0,1.0,PC_10,13215.0,16:07,16:43,HED_E,3127.0,0.36,0.0,88.9314194,,11.168,22.3409996,79.5841064,72,308.0
13324muw,PARX,7:05,17:24,PARX,9.44,173.842,PARX,Regular,5513.0,2.0,HED_D,3127.0,16:08,16:37,PC_5,13215.0,0.29,0.0,48.3412704,,9.931,19.8619995,40.0311546,73,440.0
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5517.0,1.0,13329,,16:15,16:27,PC_3,13215.0,0.12,0.1,77.5030289,,4.645,9.28999996,73.6161652,74,731.0
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5510.0,2.0,HED_D,3127.0,16:15,16:47,PC_10,13215.0,0.32,0.0,63.8642654,,10.664,21.3279991,54.9407883,75,309.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5519.0,2.0,PC_9,13215.0,16:27,16:44,JON_B,13410.0,0.17,0.01,59.2997322,,6.191,12.3870001,54.1171074,76,947.0
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5510.0,2.0,13215,,16:37,16:54,3127,,0.17,0.01,73.6091995,,10.033,20.066,65.2137375,77,313.0
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5502.0,2.0,6480,,16:40,17:02,13330,,0.22,0.0,57.8404198,,11.944,23.8880005,47.8458595,78,221.0
13311,PARX,5:15,18:59,PARX,11.59,160.541,PARX,Regular,5510.0,2.0,HED_D,3127.0,16:45,17:17,PC_10,13215.0,0.32,0.0,79.5422668,,10.664,21.3279991,70.6187897,79,314.0
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5519.0,2.0,PC_9,13215.0,16:47,17:04,JON_B,13410.0,0.17,0.01,54.9407883,,6.191,12.3870001,49.7581596,80,949.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5519.0,1.0,JON_A,13410.0,16:53,17:07,PC_9,13215.0,0.14,0.0,66.7213593,,6.171,12.342,61.5575562,81,951.0
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5510.0,2.0,HED_D,3127.0,16:55,17:27,PC_10,13215.0,0.32,0.0,65.2130356,,10.664,21.3279991,56.2895584,82,317.0
13324muw,PARX,7:05,17:24,PARX,9.44,173.842,PARX,Regular,5501.0,2.0,6480,,16:55,17:14,13421,,0.19,0.0,33.2497139,,11.116,22.2320004,23.9480095,83,211.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5510.0,2.0,13215,,17:07,17:24,3127,,0.17,0.01,61.5575562,,10.033,20.066,53.1620903,84,320.0
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5515.0,1.0,PC_7,13215.0,17:10,17:36,GMV_G,7581.0,0.26,0.0,45.168148,,9.319,18.6380005,37.3701439,85,650.0
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5519.0,1.0,JON_A,13410.0,17:13,17:27,PC_9,13215.0,0.14,0.0,62.58815,,6.171,12.342,57.4243469,86,953.0
13311,PARX,5:15,18:59,PARX,11.59,160.541,PARX,Regular,5510.0,2.0,13215,,17:17,17:34,3127,,0.17,0.07,70.6187897,,10.033,20.066,62.2233276,87,323.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5510.0,2.0,HED_D,3127.0,17:25,17:57,PC_10,13215.0,0.32,0.0,53.161396,,10.664,21.3279991,44.2379189,88,325.0
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5510.0,1.0,PC_10,13215.0,17:27,18:01,HED_E,3127.0,0.34,0.0,57.4243469,,11.168,22.3409996,48.0770416,89,326.0
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5515.0,2.0,GMV_H,7581.0,17:40,18:07,PC_7,13215.0,0.27,0.0,37.1595535,,9.153,18.3059998,29.5004616,90,653.0
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5502.0,2.0,6480,,17:40,18:01,13330,,0.21,0.0,49.5116043,,11.944,23.8880005,39.5170403,91,223.0
13311,PARX,5:15,18:59,PARX,11.59,160.541,PARX,Regular,5513.0,2.0,HED_D,3127.0,17:41,18:07,PC_5,13215.0,0.26,0.0,62.2184448,,9.931,19.8619995,53.908329,92,455.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5517.0,2.0,PC_3,13215.0,17:57,18:13,13329,,0.16,0.03,44.2379189,,4.783,9.5710001,40.2334824,93,739.0
13311,PARX,5:15,18:59,PARX,11.59,160.541,PARX,Regular,5510.0,1.0,PC_10,13215.0,18:07,18:41,HED_E,3127.0,0.34,0.0,53.908329,,11.168,22.3409996,44.5610237,94,330.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5517.0,1.0,13329,,18:16,18:27,PC_3,13215.0,0.11,0.03,40.2313957,,4.645,9.28999996,36.3445244,95,741.0
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5510.0,2.0,HED_D,3127.0,18:17,18:47,PC_10,13215.0,0.3,0.0,74.7444077,,10.664,21.3279991,65.8209305,96,331.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5515.0,1.0,PC_7,13215.0,18:30,18:53,GMV_G,7581.0,0.23,0.0,36.3424377,,9.319,18.6380005,28.5444355,97,659.0
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5519.0,2.0,PC_9,13215.0,18:47,19:02,JON_B,13410.0,0.15,0.0,65.8209305,,6.191,12.3870001,60.6383018,98,962.0
