cell_id,scale,selection_replicate,duty_id,trip_count,known_partition_continuously_feasible,known_partition_in_primary_expanded_space,fixed_sequence_pricing_certified,first_feasible_soc_step,first_feasible_block_min,nonrepresentability_reason,primary_soc_step,primary_block_min,adaptive_sensitivity_run,instance_file_sha256,ordered_trip_id_set_sha256,solver_local_trip_index_sha256,ordered_trip_sequence_sha256,trip_identity_schema
k13_s1,13,1,13312,46,True,False,False,,,no fixed-duty transition 99->106;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,ecbfec1ae18e45fb8246d66dffdc45173bea9dfccc64024224236cc529895127,f9c56b90588201d4c0d8ea779804afb8555aa122028dd2a83a875ab6802c9198,9bdb63d0d9d49cf42045daa071a2a1954bc574458c7826260eb3d74dd04cf780,5966d4d53e9f5e4d8fcb2460dab5501efc43cd6cc02888f8a349b6fbffaf50ad,evsp-dr-trip-identity-v1
k13_s1,13,1,13316m,23,True,False,False,,,no fixed-duty transition 194->202;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,ecbfec1ae18e45fb8246d66dffdc45173bea9dfccc64024224236cc529895127,f9c56b90588201d4c0d8ea779804afb8555aa122028dd2a83a875ab6802c9198,9bdb63d0d9d49cf42045daa071a2a1954bc574458c7826260eb3d74dd04cf780,5966d4d53e9f5e4d8fcb2460dab5501efc43cd6cc02888f8a349b6fbffaf50ad,evsp-dr-trip-identity-v1
k13_s1,13,1,13318,33,True,False,False,,,no fixed-duty transition 208->217;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,ecbfec1ae18e45fb8246d66dffdc45173bea9dfccc64024224236cc529895127,f9c56b90588201d4c0d8ea779804afb8555aa122028dd2a83a875ab6802c9198,9bdb63d0d9d49cf42045daa071a2a1954bc574458c7826260eb3d74dd04cf780,5966d4d53e9f5e4d8fcb2460dab5501efc43cd6cc02888f8a349b6fbffaf50ad,evsp-dr-trip-identity-v1
k13_s1,13,1,13322,26,True,False,False,,,no fixed-duty transition 105->109;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,ecbfec1ae18e45fb8246d66dffdc45173bea9dfccc64024224236cc529895127,f9c56b90588201d4c0d8ea779804afb8555aa122028dd2a83a875ab6802c9198,9bdb63d0d9d49cf42045daa071a2a1954bc574458c7826260eb3d74dd04cf780,5966d4d53e9f5e4d8fcb2460dab5501efc43cd6cc02888f8a349b6fbffaf50ad,evsp-dr-trip-identity-v1
k13_s1,13,1,13326,21,True,False,False,,,no fixed-duty transition 131->141;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,ecbfec1ae18e45fb8246d66dffdc45173bea9dfccc64024224236cc529895127,f9c56b90588201d4c0d8ea779804afb8555aa122028dd2a83a875ab6802c9198,9bdb63d0d9d49cf42045daa071a2a1954bc574458c7826260eb3d74dd04cf780,5966d4d53e9f5e4d8fcb2460dab5501efc43cd6cc02888f8a349b6fbffaf50ad,evsp-dr-trip-identity-v1
k13_s1,13,1,13401,12,True,True,True,15.0,10,,15.0,10,False,ecbfec1ae18e45fb8246d66dffdc45173bea9dfccc64024224236cc529895127,f9c56b90588201d4c0d8ea779804afb8555aa122028dd2a83a875ab6802c9198,9bdb63d0d9d49cf42045daa071a2a1954bc574458c7826260eb3d74dd04cf780,5966d4d53e9f5e4d8fcb2460dab5501efc43cd6cc02888f8a349b6fbffaf50ad,evsp-dr-trip-identity-v1
k13_s1,13,1,13403,14,True,False,False,,,no fixed-duty transition 179->200;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,ecbfec1ae18e45fb8246d66dffdc45173bea9dfccc64024224236cc529895127,f9c56b90588201d4c0d8ea779804afb8555aa122028dd2a83a875ab6802c9198,9bdb63d0d9d49cf42045daa071a2a1954bc574458c7826260eb3d74dd04cf780,5966d4d53e9f5e4d8fcb2460dab5501efc43cd6cc02888f8a349b6fbffaf50ad,evsp-dr-trip-identity-v1
k13_s1,13,1,13404,17,True,False,False,,,no fixed-duty transition 120->143;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,ecbfec1ae18e45fb8246d66dffdc45173bea9dfccc64024224236cc529895127,f9c56b90588201d4c0d8ea779804afb8555aa122028dd2a83a875ab6802c9198,9bdb63d0d9d49cf42045daa071a2a1954bc574458c7826260eb3d74dd04cf780,5966d4d53e9f5e4d8fcb2460dab5501efc43cd6cc02888f8a349b6fbffaf50ad,evsp-dr-trip-identity-v1
k13_s1,13,1,13407,17,True,False,False,,,no fixed-duty transition 242->254;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,ecbfec1ae18e45fb8246d66dffdc45173bea9dfccc64024224236cc529895127,f9c56b90588201d4c0d8ea779804afb8555aa122028dd2a83a875ab6802c9198,9bdb63d0d9d49cf42045daa071a2a1954bc574458c7826260eb3d74dd04cf780,5966d4d53e9f5e4d8fcb2460dab5501efc43cd6cc02888f8a349b6fbffaf50ad,evsp-dr-trip-identity-v1
k13_s1,13,1,13413,15,True,False,False,,,no fixed-duty transition 130->152;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,ecbfec1ae18e45fb8246d66dffdc45173bea9dfccc64024224236cc529895127,f9c56b90588201d4c0d8ea779804afb8555aa122028dd2a83a875ab6802c9198,9bdb63d0d9d49cf42045daa071a2a1954bc574458c7826260eb3d74dd04cf780,5966d4d53e9f5e4d8fcb2460dab5501efc43cd6cc02888f8a349b6fbffaf50ad,evsp-dr-trip-identity-v1
k13_s1,13,1,13414,12,True,True,True,15.0,10,,15.0,10,False,ecbfec1ae18e45fb8246d66dffdc45173bea9dfccc64024224236cc529895127,f9c56b90588201d4c0d8ea779804afb8555aa122028dd2a83a875ab6802c9198,9bdb63d0d9d49cf42045daa071a2a1954bc574458c7826260eb3d74dd04cf780,5966d4d53e9f5e4d8fcb2460dab5501efc43cd6cc02888f8a349b6fbffaf50ad,evsp-dr-trip-identity-v1
k13_s2,13,2,13306,30,True,False,False,,,no fixed-duty transition 73->78;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,8a70d12b28a0474e0a488194a79f47ce322394c6f109513bb7525788342bcc48,312d08e7929c528990d564b2a7d26b36e9435d3a7b5b92d3aea73a9213b7da19,d66c4fe084536f60b17752cbafc80d92c8bbd86a1bd145f4dce5445dc24c0874,3f3d58c435693250b05436a2618de2948dbd6ee9f26770199d9d33cab5684133,evsp-dr-trip-identity-v1
k13_s2,13,2,13308,31,True,False,False,,,no fixed-duty transition 215->224;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,8a70d12b28a0474e0a488194a79f47ce322394c6f109513bb7525788342bcc48,312d08e7929c528990d564b2a7d26b36e9435d3a7b5b92d3aea73a9213b7da19,d66c4fe084536f60b17752cbafc80d92c8bbd86a1bd145f4dce5445dc24c0874,3f3d58c435693250b05436a2618de2948dbd6ee9f26770199d9d33cab5684133,evsp-dr-trip-identity-v1
k13_s2,13,2,13310,24,True,False,False,,,no fixed-duty transition 104->108;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,8a70d12b28a0474e0a488194a79f47ce322394c6f109513bb7525788342bcc48,312d08e7929c528990d564b2a7d26b36e9435d3a7b5b92d3aea73a9213b7da19,d66c4fe084536f60b17752cbafc80d92c8bbd86a1bd145f4dce5445dc24c0874,3f3d58c435693250b05436a2618de2948dbd6ee9f26770199d9d33cab5684133,evsp-dr-trip-identity-v1
k13_s2,13,2,13314,16,True,False,False,,,no fixed-duty transition 192->201;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,8a70d12b28a0474e0a488194a79f47ce322394c6f109513bb7525788342bcc48,312d08e7929c528990d564b2a7d26b36e9435d3a7b5b92d3aea73a9213b7da19,d66c4fe084536f60b17752cbafc80d92c8bbd86a1bd145f4dce5445dc24c0874,3f3d58c435693250b05436a2618de2948dbd6ee9f26770199d9d33cab5684133,evsp-dr-trip-identity-v1
k13_s2,13,2,13316uwt,21,True,False,False,,,no fixed-duty transition 184->193;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,8a70d12b28a0474e0a488194a79f47ce322394c6f109513bb7525788342bcc48,312d08e7929c528990d564b2a7d26b36e9435d3a7b5b92d3aea73a9213b7da19,d66c4fe084536f60b17752cbafc80d92c8bbd86a1bd145f4dce5445dc24c0874,3f3d58c435693250b05436a2618de2948dbd6ee9f26770199d9d33cab5684133,evsp-dr-trip-identity-v1
k13_s2,13,2,13317,37,True,False,False,,,no fixed-duty transition 101->105;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,8a70d12b28a0474e0a488194a79f47ce322394c6f109513bb7525788342bcc48,312d08e7929c528990d564b2a7d26b36e9435d3a7b5b92d3aea73a9213b7da19,d66c4fe084536f60b17752cbafc80d92c8bbd86a1bd145f4dce5445dc24c0874,3f3d58c435693250b05436a2618de2948dbd6ee9f26770199d9d33cab5684133,evsp-dr-trip-identity-v1
k13_s2,13,2,13322,26,True,False,False,,,no fixed-duty transition 106->114;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,8a70d12b28a0474e0a488194a79f47ce322394c6f109513bb7525788342bcc48,312d08e7929c528990d564b2a7d26b36e9435d3a7b5b92d3aea73a9213b7da19,d66c4fe084536f60b17752cbafc80d92c8bbd86a1bd145f4dce5445dc24c0874,3f3d58c435693250b05436a2618de2948dbd6ee9f26770199d9d33cab5684133,evsp-dr-trip-identity-v1
k13_s2,13,2,13323,8,True,True,True,15.0,10,,15.0,10,False,8a70d12b28a0474e0a488194a79f47ce322394c6f109513bb7525788342bcc48,312d08e7929c528990d564b2a7d26b36e9435d3a7b5b92d3aea73a9213b7da19,d66c4fe084536f60b17752cbafc80d92c8bbd86a1bd145f4dce5445dc24c0874,3f3d58c435693250b05436a2618de2948dbd6ee9f26770199d9d33cab5684133,evsp-dr-trip-identity-v1
k13_s2,13,2,13407,17,True,False,False,,,no fixed-duty transition 231->239;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,8a70d12b28a0474e0a488194a79f47ce322394c6f109513bb7525788342bcc48,312d08e7929c528990d564b2a7d26b36e9435d3a7b5b92d3aea73a9213b7da19,d66c4fe084536f60b17752cbafc80d92c8bbd86a1bd145f4dce5445dc24c0874,3f3d58c435693250b05436a2618de2948dbd6ee9f26770199d9d33cab5684133,evsp-dr-trip-identity-v1
k13_s2,13,2,13408,11,True,False,False,,,no fixed-duty transition 96->111;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,8a70d12b28a0474e0a488194a79f47ce322394c6f109513bb7525788342bcc48,312d08e7929c528990d564b2a7d26b36e9435d3a7b5b92d3aea73a9213b7da19,d66c4fe084536f60b17752cbafc80d92c8bbd86a1bd145f4dce5445dc24c0874,3f3d58c435693250b05436a2618de2948dbd6ee9f26770199d9d33cab5684133,evsp-dr-trip-identity-v1
k13_s2,13,2,13411,14,True,False,False,,,no fixed-duty transition 136->155;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,8a70d12b28a0474e0a488194a79f47ce322394c6f109513bb7525788342bcc48,312d08e7929c528990d564b2a7d26b36e9435d3a7b5b92d3aea73a9213b7da19,d66c4fe084536f60b17752cbafc80d92c8bbd86a1bd145f4dce5445dc24c0874,3f3d58c435693250b05436a2618de2948dbd6ee9f26770199d9d33cab5684133,evsp-dr-trip-identity-v1
k13_s2,13,2,13412,15,True,True,True,15.0,10,,15.0,10,False,8a70d12b28a0474e0a488194a79f47ce322394c6f109513bb7525788342bcc48,312d08e7929c528990d564b2a7d26b36e9435d3a7b5b92d3aea73a9213b7da19,d66c4fe084536f60b17752cbafc80d92c8bbd86a1bd145f4dce5445dc24c0874,3f3d58c435693250b05436a2618de2948dbd6ee9f26770199d9d33cab5684133,evsp-dr-trip-identity-v1
k13_s2,13,2,13413,15,True,False,False,,,no fixed-duty transition 128->147;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,8a70d12b28a0474e0a488194a79f47ce322394c6f109513bb7525788342bcc48,312d08e7929c528990d564b2a7d26b36e9435d3a7b5b92d3aea73a9213b7da19,d66c4fe084536f60b17752cbafc80d92c8bbd86a1bd145f4dce5445dc24c0874,3f3d58c435693250b05436a2618de2948dbd6ee9f26770199d9d33cab5684133,evsp-dr-trip-identity-v1
k13_s3,13,3,13303,54,True,False,False,,,no fixed-duty transition 88->91;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,dedd0e5837ca8b01504d3778319fe48b39ad9037a5d7c8665ab123fac7da4baa,d84da90a5d9e832ac3559255b2ac49f02f17f2c25ac014fd4bd6a7639ae983f8,9fce1304aa3def45412f7466efeae25421d64ec1971c76d34d0e66aaf337364c,18579b3d01c7ff09b05d1a50f3fbccc3cbfc59ff006311d5ce67f92a5f7a2125,evsp-dr-trip-identity-v1
k13_s3,13,3,13305,30,True,False,False,,,no fixed-duty transition 93->103;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,dedd0e5837ca8b01504d3778319fe48b39ad9037a5d7c8665ab123fac7da4baa,d84da90a5d9e832ac3559255b2ac49f02f17f2c25ac014fd4bd6a7639ae983f8,9fce1304aa3def45412f7466efeae25421d64ec1971c76d34d0e66aaf337364c,18579b3d01c7ff09b05d1a50f3fbccc3cbfc59ff006311d5ce67f92a5f7a2125,evsp-dr-trip-identity-v1
k13_s3,13,3,13310,24,True,False,False,,,no fixed-duty transition 121->125;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,dedd0e5837ca8b01504d3778319fe48b39ad9037a5d7c8665ab123fac7da4baa,d84da90a5d9e832ac3559255b2ac49f02f17f2c25ac014fd4bd6a7639ae983f8,9fce1304aa3def45412f7466efeae25421d64ec1971c76d34d0e66aaf337364c,18579b3d01c7ff09b05d1a50f3fbccc3cbfc59ff006311d5ce67f92a5f7a2125,evsp-dr-trip-identity-v1
k13_s3,13,3,13311,14,True,True,True,15.0,10,,15.0,10,False,dedd0e5837ca8b01504d3778319fe48b39ad9037a5d7c8665ab123fac7da4baa,d84da90a5d9e832ac3559255b2ac49f02f17f2c25ac014fd4bd6a7639ae983f8,9fce1304aa3def45412f7466efeae25421d64ec1971c76d34d0e66aaf337364c,18579b3d01c7ff09b05d1a50f3fbccc3cbfc59ff006311d5ce67f92a5f7a2125,evsp-dr-trip-identity-v1
k13_s3,13,3,13314,16,True,False,False,,,no fixed-duty transition 214->226;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,dedd0e5837ca8b01504d3778319fe48b39ad9037a5d7c8665ab123fac7da4baa,d84da90a5d9e832ac3559255b2ac49f02f17f2c25ac014fd4bd6a7639ae983f8,9fce1304aa3def45412f7466efeae25421d64ec1971c76d34d0e66aaf337364c,18579b3d01c7ff09b05d1a50f3fbccc3cbfc59ff006311d5ce67f92a5f7a2125,evsp-dr-trip-identity-v1
k13_s3,13,3,13315,31,True,False,False,,,no fixed-duty transition 96->98;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,dedd0e5837ca8b01504d3778319fe48b39ad9037a5d7c8665ab123fac7da4baa,d84da90a5d9e832ac3559255b2ac49f02f17f2c25ac014fd4bd6a7639ae983f8,9fce1304aa3def45412f7466efeae25421d64ec1971c76d34d0e66aaf337364c,18579b3d01c7ff09b05d1a50f3fbccc3cbfc59ff006311d5ce67f92a5f7a2125,evsp-dr-trip-identity-v1
k13_s3,13,3,13316m,23,True,False,False,,,no fixed-duty transition 212->219;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,dedd0e5837ca8b01504d3778319fe48b39ad9037a5d7c8665ab123fac7da4baa,d84da90a5d9e832ac3559255b2ac49f02f17f2c25ac014fd4bd6a7639ae983f8,9fce1304aa3def45412f7466efeae25421d64ec1971c76d34d0e66aaf337364c,18579b3d01c7ff09b05d1a50f3fbccc3cbfc59ff006311d5ce67f92a5f7a2125,evsp-dr-trip-identity-v1
k13_s3,13,3,13319,27,True,False,False,,,no fixed-duty transition 269->273;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,dedd0e5837ca8b01504d3778319fe48b39ad9037a5d7c8665ab123fac7da4baa,d84da90a5d9e832ac3559255b2ac49f02f17f2c25ac014fd4bd6a7639ae983f8,9fce1304aa3def45412f7466efeae25421d64ec1971c76d34d0e66aaf337364c,18579b3d01c7ff09b05d1a50f3fbccc3cbfc59ff006311d5ce67f92a5f7a2125,evsp-dr-trip-identity-v1
k13_s3,13,3,13321,22,True,False,False,,,no fixed-duty transition 310->315;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,dedd0e5837ca8b01504d3778319fe48b39ad9037a5d7c8665ab123fac7da4baa,d84da90a5d9e832ac3559255b2ac49f02f17f2c25ac014fd4bd6a7639ae983f8,9fce1304aa3def45412f7466efeae25421d64ec1971c76d34d0e66aaf337364c,18579b3d01c7ff09b05d1a50f3fbccc3cbfc59ff006311d5ce67f92a5f7a2125,evsp-dr-trip-identity-v1
k13_s3,13,3,13325,42,True,False,False,,,no fixed-duty transition 130->137;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,dedd0e5837ca8b01504d3778319fe48b39ad9037a5d7c8665ab123fac7da4baa,d84da90a5d9e832ac3559255b2ac49f02f17f2c25ac014fd4bd6a7639ae983f8,9fce1304aa3def45412f7466efeae25421d64ec1971c76d34d0e66aaf337364c,18579b3d01c7ff09b05d1a50f3fbccc3cbfc59ff006311d5ce67f92a5f7a2125,evsp-dr-trip-identity-v1
k13_s3,13,3,13404,17,True,False,False,,,no fixed-duty transition 136->153;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,dedd0e5837ca8b01504d3778319fe48b39ad9037a5d7c8665ab123fac7da4baa,d84da90a5d9e832ac3559255b2ac49f02f17f2c25ac014fd4bd6a7639ae983f8,9fce1304aa3def45412f7466efeae25421d64ec1971c76d34d0e66aaf337364c,18579b3d01c7ff09b05d1a50f3fbccc3cbfc59ff006311d5ce67f92a5f7a2125,evsp-dr-trip-identity-v1
k13_s3,13,3,13408,11,True,False,False,,,no fixed-duty transition 107->128;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,dedd0e5837ca8b01504d3778319fe48b39ad9037a5d7c8665ab123fac7da4baa,d84da90a5d9e832ac3559255b2ac49f02f17f2c25ac014fd4bd6a7639ae983f8,9fce1304aa3def45412f7466efeae25421d64ec1971c76d34d0e66aaf337364c,18579b3d01c7ff09b05d1a50f3fbccc3cbfc59ff006311d5ce67f92a5f7a2125,evsp-dr-trip-identity-v1
k13_s3,13,3,13411,14,True,False,False,,,no fixed-duty transition 151->172;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,dedd0e5837ca8b01504d3778319fe48b39ad9037a5d7c8665ab123fac7da4baa,d84da90a5d9e832ac3559255b2ac49f02f17f2c25ac014fd4bd6a7639ae983f8,9fce1304aa3def45412f7466efeae25421d64ec1971c76d34d0e66aaf337364c,18579b3d01c7ff09b05d1a50f3fbccc3cbfc59ff006311d5ce67f92a5f7a2125,evsp-dr-trip-identity-v1
k20_s1,20,1,13301,36,True,False,False,,,no fixed-duty transition 281->295;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,d976b955d151fd8d55be3c55ef96081214fc78ad5012900bb620264d2131c160,6b6957b12c39bdcab42e3013161f460867db0e4a7794892d7ab00bbfa33b662e,dbff22ad262b53949527c6918bc229e2b81466cc122454a32673013285196483,3f40bb0bf874b8004baaa5217483b96215a62d6186ba982274ef181bd084a801,evsp-dr-trip-identity-v1
k20_s1,20,1,13305,30,True,False,False,,,no fixed-duty transition 118->132;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,d976b955d151fd8d55be3c55ef96081214fc78ad5012900bb620264d2131c160,6b6957b12c39bdcab42e3013161f460867db0e4a7794892d7ab00bbfa33b662e,dbff22ad262b53949527c6918bc229e2b81466cc122454a32673013285196483,3f40bb0bf874b8004baaa5217483b96215a62d6186ba982274ef181bd084a801,evsp-dr-trip-identity-v1
k20_s1,20,1,13308,31,True,False,False,,,no fixed-duty transition 329->343;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,d976b955d151fd8d55be3c55ef96081214fc78ad5012900bb620264d2131c160,6b6957b12c39bdcab42e3013161f460867db0e4a7794892d7ab00bbfa33b662e,dbff22ad262b53949527c6918bc229e2b81466cc122454a32673013285196483,3f40bb0bf874b8004baaa5217483b96215a62d6186ba982274ef181bd084a801,evsp-dr-trip-identity-v1
k20_s1,20,1,13314,16,True,False,False,,,no fixed-duty transition 292->306;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,d976b955d151fd8d55be3c55ef96081214fc78ad5012900bb620264d2131c160,6b6957b12c39bdcab42e3013161f460867db0e4a7794892d7ab00bbfa33b662e,dbff22ad262b53949527c6918bc229e2b81466cc122454a32673013285196483,3f40bb0bf874b8004baaa5217483b96215a62d6186ba982274ef181bd084a801,evsp-dr-trip-identity-v1
k20_s1,20,1,13315,31,True,False,False,,,no fixed-duty transition 121->126;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,d976b955d151fd8d55be3c55ef96081214fc78ad5012900bb620264d2131c160,6b6957b12c39bdcab42e3013161f460867db0e4a7794892d7ab00bbfa33b662e,dbff22ad262b53949527c6918bc229e2b81466cc122454a32673013285196483,3f40bb0bf874b8004baaa5217483b96215a62d6186ba982274ef181bd084a801,evsp-dr-trip-identity-v1
k20_s1,20,1,13317,37,True,False,False,,,no fixed-duty transition 148->160;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,d976b955d151fd8d55be3c55ef96081214fc78ad5012900bb620264d2131c160,6b6957b12c39bdcab42e3013161f460867db0e4a7794892d7ab00bbfa33b662e,dbff22ad262b53949527c6918bc229e2b81466cc122454a32673013285196483,3f40bb0bf874b8004baaa5217483b96215a62d6186ba982274ef181bd084a801,evsp-dr-trip-identity-v1
k20_s1,20,1,13319,27,True,False,False,,,no fixed-duty transition 366->372;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,d976b955d151fd8d55be3c55ef96081214fc78ad5012900bb620264d2131c160,6b6957b12c39bdcab42e3013161f460867db0e4a7794892d7ab00bbfa33b662e,dbff22ad262b53949527c6918bc229e2b81466cc122454a32673013285196483,3f40bb0bf874b8004baaa5217483b96215a62d6186ba982274ef181bd084a801,evsp-dr-trip-identity-v1
k20_s1,20,1,13322,26,True,False,False,,,no fixed-duty transition 161->170;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,d976b955d151fd8d55be3c55ef96081214fc78ad5012900bb620264d2131c160,6b6957b12c39bdcab42e3013161f460867db0e4a7794892d7ab00bbfa33b662e,dbff22ad262b53949527c6918bc229e2b81466cc122454a32673013285196483,3f40bb0bf874b8004baaa5217483b96215a62d6186ba982274ef181bd084a801,evsp-dr-trip-identity-v1
k20_s1,20,1,13323,8,True,True,True,15.0,10,,15.0,10,False,d976b955d151fd8d55be3c55ef96081214fc78ad5012900bb620264d2131c160,6b6957b12c39bdcab42e3013161f460867db0e4a7794892d7ab00bbfa33b662e,dbff22ad262b53949527c6918bc229e2b81466cc122454a32673013285196483,3f40bb0bf874b8004baaa5217483b96215a62d6186ba982274ef181bd084a801,evsp-dr-trip-identity-v1
k20_s1,20,1,13325,42,True,False,False,,,no fixed-duty transition 169->184;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,d976b955d151fd8d55be3c55ef96081214fc78ad5012900bb620264d2131c160,6b6957b12c39bdcab42e3013161f460867db0e4a7794892d7ab00bbfa33b662e,dbff22ad262b53949527c6918bc229e2b81466cc122454a32673013285196483,3f40bb0bf874b8004baaa5217483b96215a62d6186ba982274ef181bd084a801,evsp-dr-trip-identity-v1
k20_s1,20,1,13326,21,True,False,False,,,no fixed-duty transition 197->209;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,d976b955d151fd8d55be3c55ef96081214fc78ad5012900bb620264d2131c160,6b6957b12c39bdcab42e3013161f460867db0e4a7794892d7ab00bbfa33b662e,dbff22ad262b53949527c6918bc229e2b81466cc122454a32673013285196483,3f40bb0bf874b8004baaa5217483b96215a62d6186ba982274ef181bd084a801,evsp-dr-trip-identity-v1
k20_s1,20,1,13402,17,True,False,False,,,no fixed-duty transition 237->268;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,d976b955d151fd8d55be3c55ef96081214fc78ad5012900bb620264d2131c160,6b6957b12c39bdcab42e3013161f460867db0e4a7794892d7ab00bbfa33b662e,dbff22ad262b53949527c6918bc229e2b81466cc122454a32673013285196483,3f40bb0bf874b8004baaa5217483b96215a62d6186ba982274ef181bd084a801,evsp-dr-trip-identity-v1
k20_s1,20,1,13404,17,True,False,False,,,no fixed-duty transition 183->213;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,d976b955d151fd8d55be3c55ef96081214fc78ad5012900bb620264d2131c160,6b6957b12c39bdcab42e3013161f460867db0e4a7794892d7ab00bbfa33b662e,dbff22ad262b53949527c6918bc229e2b81466cc122454a32673013285196483,3f40bb0bf874b8004baaa5217483b96215a62d6186ba982274ef181bd084a801,evsp-dr-trip-identity-v1
k20_s1,20,1,13406,14,True,True,True,15.0,10,,15.0,10,False,d976b955d151fd8d55be3c55ef96081214fc78ad5012900bb620264d2131c160,6b6957b12c39bdcab42e3013161f460867db0e4a7794892d7ab00bbfa33b662e,dbff22ad262b53949527c6918bc229e2b81466cc122454a32673013285196483,3f40bb0bf874b8004baaa5217483b96215a62d6186ba982274ef181bd084a801,evsp-dr-trip-identity-v1
k20_s1,20,1,13407,17,True,False,False,,,no fixed-duty transition 362->378;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,d976b955d151fd8d55be3c55ef96081214fc78ad5012900bb620264d2131c160,6b6957b12c39bdcab42e3013161f460867db0e4a7794892d7ab00bbfa33b662e,dbff22ad262b53949527c6918bc229e2b81466cc122454a32673013285196483,3f40bb0bf874b8004baaa5217483b96215a62d6186ba982274ef181bd084a801,evsp-dr-trip-identity-v1
k20_s1,20,1,13409,17,True,False,False,,,no fixed-duty transition 147->173;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,d976b955d151fd8d55be3c55ef96081214fc78ad5012900bb620264d2131c160,6b6957b12c39bdcab42e3013161f460867db0e4a7794892d7ab00bbfa33b662e,dbff22ad262b53949527c6918bc229e2b81466cc122454a32673013285196483,3f40bb0bf874b8004baaa5217483b96215a62d6186ba982274ef181bd084a801,evsp-dr-trip-identity-v1
k20_s1,20,1,13410,15,True,False,False,,,no fixed-duty transition 220->247;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,d976b955d151fd8d55be3c55ef96081214fc78ad5012900bb620264d2131c160,6b6957b12c39bdcab42e3013161f460867db0e4a7794892d7ab00bbfa33b662e,dbff22ad262b53949527c6918bc229e2b81466cc122454a32673013285196483,3f40bb0bf874b8004baaa5217483b96215a62d6186ba982274ef181bd084a801,evsp-dr-trip-identity-v1
k20_s1,20,1,13411,14,True,False,False,,,no fixed-duty transition 211->240;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,d976b955d151fd8d55be3c55ef96081214fc78ad5012900bb620264d2131c160,6b6957b12c39bdcab42e3013161f460867db0e4a7794892d7ab00bbfa33b662e,dbff22ad262b53949527c6918bc229e2b81466cc122454a32673013285196483,3f40bb0bf874b8004baaa5217483b96215a62d6186ba982274ef181bd084a801,evsp-dr-trip-identity-v1
k20_s1,20,1,13413,15,True,False,False,,,no fixed-duty transition 192->226;adaptive_sensitivity_not_run_scale_gt5,15.0,10,False,d976b955d151fd8d55be3c55ef96081214fc78ad5012900bb620264d2131c160,6b6957b12c39bdcab42e3013161f460867db0e4a7794892d7ab00bbfa33b662e,dbff22ad262b53949527c6918bc229e2b81466cc122454a32673013285196483,3f40bb0bf874b8004baaa5217483b96215a62d6186ba982274ef181bd084a801,evsp-dr-trip-identity-v1
